size,time,cp_to_scratch,filesystem,branches,process,hostname,filename
2602474490,11.3734,false,hdfs,50,true,scorpion8.spa.umn.edu,anTGCtree_data_478.root
2510900488,13.3847,false,hdfs,50,true,scorpion33.spa.umn.edu,anTGCtree_data_553.root
2394292985,11.7457,false,hdfs,50,true,scorpion27.spa.umn.edu,anTGCtree_data_248.root
3023284311,19.2542,false,hdfs,50,true,scorpion46.spa.umn.edu,anTGCtree_data_651.root
2615939585,12.5749,false,hdfs,50,true,scorpion40.spa.umn.edu,anTGCtree_data_344.root
3019400370,14.6476,false,hdfs,50,true,scorpion45.spa.umn.edu,anTGCtree_data_552.root
2152171494,10.285,false,hdfs,50,true,scorpion29.spa.umn.edu,anTGCtree_data_245.root
3434055760,19.0032,false,hdfs,50,true,scorpion34.spa.umn.edu,anTGCtree_data_652.root
3014807424,14.2934,false,hdfs,50,true,scorpion28.spa.umn.edu,anTGCtree_data_347.root
831114077,5.31852,false,hdfs,50,true,scorpion32.spa.umn.edu,anTGCtree_data_700.root
2379959688,11.6198,false,hdfs,50,true,scorpion32.spa.umn.edu,anTGCtree_data_288.root
2936188226,13.762,false,hdfs,50,true,scorpion31.spa.umn.edu,anTGCtree_data_757.root
2869108867,13.2911,false,hdfs,50,true,scorpion40.spa.umn.edu,anTGCtree_data_415.root
2456069195,12.3982,false,hdfs,50,true,scorpion45.spa.umn.edu,anTGCtree_data_484.root
3043793239,14.1821,false,hdfs,50,true,scorpion36.spa.umn.edu,anTGCtree_data_441.root
3246213634,15.0126,false,hdfs,50,true,scorpion2.spa.umn.edu,anTGCtree_data_153.root
3249658240,19.163,false,hdfs,50,true,scorpion33.spa.umn.edu,anTGCtree_data_768.root
2723584835,12.9763,false,hdfs,50,true,scorpion33.spa.umn.edu,anTGCtree_data_390.root
2699206499,14.9845,false,hdfs,50,true,scorpion33.spa.umn.edu,anTGCtree_data_535.root
2651833532,15.8958,false,hdfs,50,true,scorpion43.spa.umn.edu,anTGCtree_data_11.root
2484252448,11.1322,false,hdfs,50,true,scorpion45.spa.umn.edu,anTGCtree_data_509.root
1955366098,11.1758,false,hdfs,50,true,scorpion32.spa.umn.edu,anTGCtree_data_813.root
3065890241,17.7021,false,hdfs,50,true,scorpion25.spa.umn.edu,anTGCtree_data_613.root
2549406644,10.7997,false,hdfs,50,true,scorpion39.spa.umn.edu,anTGCtree_data_199.root
2916647220,14.9329,false,hdfs,50,true,scorpion46.spa.umn.edu,anTGCtree_data_7.root
2439388783,10.7169,false,hdfs,50,true,scorpion31.spa.umn.edu,anTGCtree_data_286.root
2403339553,11.8227,false,hdfs,50,true,scorpion8.spa.umn.edu,anTGCtree_data_486.root
3087995446,17.1643,false,hdfs,50,true,scorpion40.spa.umn.edu,anTGCtree_data_618.root
2315592560,9.8721,false,hdfs,50,true,scorpion4.spa.umn.edu,anTGCtree_data_204.root
2875194346,16.0883,false,hdfs,50,true,scorpion36.spa.umn.edu,anTGCtree_data_695.root
2750284654,13.2633,false,hdfs,50,true,scorpion2.spa.umn.edu,anTGCtree_data_28.root
2786724991,16.6392,false,hdfs,50,true,scorpion40.spa.umn.edu,anTGCtree_data_765.root
2449315273,11.5637,false,hdfs,50,true,scorpion36.spa.umn.edu,anTGCtree_data_421.root
2297262398,9.43548,false,hdfs,50,true,scorpion30.spa.umn.edu,anTGCtree_data_161.root
2374952481,10.8904,false,hdfs,50,true,scorpion37.spa.umn.edu,anTGCtree_data_45.root
3430163636,18.5254,false,hdfs,50,true,scorpion46.spa.umn.edu,anTGCtree_data_770.root
2542580748,16.7102,false,hdfs,50,true,scorpion30.spa.umn.edu,anTGCtree_data_534.root
2734648172,15.6279,false,hdfs,50,true,scorpion45.spa.umn.edu,anTGCtree_data_391.root
2335498226,12.0851,false,hdfs,50,true,scorpion42.spa.umn.edu,anTGCtree_data_506.root
2419398422,15.9119,false,hdfs,50,true,scorpion35.spa.umn.edu,anTGCtree_data_112.root
2134780409,11.9097,false,hdfs,50,true,scorpion27.spa.umn.edu,anTGCtree_data_814.root
2856884871,14.344,false,hdfs,50,true,scorpion43.spa.umn.edu,anTGCtree_data_93.root
2323070025,12.3112,false,hdfs,50,true,scorpion4.spa.umn.edu,anTGCtree_data_516.root
2598965730,15.2417,false,hdfs,50,true,scorpion29.spa.umn.edu,anTGCtree_data_120.root
2118376505,11.4141,false,hdfs,50,true,scorpion37.spa.umn.edu,anTGCtree_data_797.root
2075995166,34.885,false,hdfs,50,true,scorpion43.spa.umn.edu,anTGCtree_data_383.root
3068581573,17.0069,false,hdfs,50,true,scorpion29.spa.umn.edu,anTGCtree_data_685.root
2422603145,11.5632,false,hdfs,50,true,scorpion43.spa.umn.edu,anTGCtree_data_307.root
2877155952,16.7952,false,hdfs,50,true,scorpion32.spa.umn.edu,anTGCtree_data_636.root
3062916892,14.88,false,hdfs,50,true,scorpion40.spa.umn.edu,anTGCtree_data_592.root
3025698090,16.0395,false,hdfs,50,true,scorpion2.spa.umn.edu,anTGCtree_data_712.root
2121551783,10.6096,false,hdfs,50,true,scorpion31.spa.umn.edu,anTGCtree_data_212.root
2292218233,11.2363,false,hdfs,50,true,scorpion2.spa.umn.edu,anTGCtree_data_151.root
2588439816,14.9651,false,hdfs,50,true,scorpion35.spa.umn.edu,anTGCtree_data_737.root
2488926623,12.0412,false,hdfs,50,true,scorpion8.spa.umn.edu,anTGCtree_data_18.root
2625834074,12.0504,false,hdfs,50,true,scorpion8.spa.umn.edu,anTGCtree_data_431.root
2874760854,16.1233,false,hdfs,50,true,scorpion4.spa.umn.edu,anTGCtree_data_691.root
3024023539,16.782,false,hdfs,50,true,scorpion46.spa.umn.edu,anTGCtree_data_631.root
2501146985,12.1591,false,hdfs,50,true,scorpion45.spa.umn.edu,anTGCtree_data_311.root
2553609177,15.9531,false,hdfs,50,true,scorpion4.spa.umn.edu,anTGCtree_data_586.root
2852902350,12.416,false,hdfs,50,true,scorpion45.spa.umn.edu,anTGCtree_data_208.root
2867374350,16.972,false,hdfs,50,true,scorpion44.spa.umn.edu,anTGCtree_data_717.root
2195120789,9.56684,false,hdfs,50,true,scorpion28.spa.umn.edu,anTGCtree_data_476.root
2497080381,15.1452,false,hdfs,50,true,scorpion38.spa.umn.edu,anTGCtree_data_12.root
3153466155,17.0344,false,hdfs,50,true,scorpion42.spa.umn.edu,anTGCtree_data_517.root
2480139809,79.4083,false,hdfs,50,true,scorpion45.spa.umn.edu,anTGCtree_data_98.root
2180904700,9.764,false,hdfs,50,true,scorpion43.spa.umn.edu,anTGCtree_data_796.root
2862461956,12.5507,false,hdfs,50,true,scorpion46.spa.umn.edu,anTGCtree_data_380.root
2495042257,14.999,false,hdfs,50,true,scorpion34.spa.umn.edu,anTGCtree_data_693.root
2238883417,10.9087,false,hdfs,50,true,scorpion32.spa.umn.edu,anTGCtree_data_313.root
3165458924,16.3082,false,hdfs,50,true,scorpion32.spa.umn.edu,anTGCtree_data_719.root
2105328240,9.5604,false,hdfs,50,true,scorpion37.spa.umn.edu,anTGCtree_data_474.root
2498578591,14.3731,false,hdfs,50,true,scorpion38.spa.umn.edu,anTGCtree_data_145.root
2578203178,14.3769,false,hdfs,50,true,scorpion4.spa.umn.edu,anTGCtree_data_730.root
2510910305,10.9108,false,hdfs,50,true,scorpion41.spa.umn.edu,anTGCtree_data_423.root
2302355277,10.8494,false,hdfs,50,true,scorpion29.spa.umn.edu,anTGCtree_data_171.root
2631450737,16.4344,false,hdfs,50,true,scorpion42.spa.umn.edu,anTGCtree_data_662.root
2515529979,14.8673,false,hdfs,50,true,scorpion45.spa.umn.edu,anTGCtree_data_263.root
2188166908,10.1445,false,hdfs,50,true,scorpion40.spa.umn.edu,anTGCtree_data_319.root
2581192079,13.1624,false,hdfs,50,true,scorpion46.spa.umn.edu,anTGCtree_data_365.root
3067914722,14.6527,false,hdfs,50,true,scorpion46.spa.umn.edu,anTGCtree_data_579.root
2394237273,11.1443,false,hdfs,50,true,scorpion31.spa.umn.edu,anTGCtree_data_237.root
2620973029,12.7833,false,hdfs,50,true,scorpion25.spa.umn.edu,anTGCtree_data_266.root
2608299318,14.4081,false,hdfs,50,true,scorpion44.spa.umn.edu,anTGCtree_data_66.root
2419143940,11.0848,false,hdfs,50,true,scorpion29.spa.umn.edu,anTGCtree_data_318.root
2893183908,12.3133,false,hdfs,50,true,scorpion35.spa.umn.edu,anTGCtree_data_581.root
2721127940,11.8999,false,hdfs,50,true,scorpion33.spa.umn.edu,anTGCtree_data_362.root
2160697143,12.3304,false,hdfs,50,true,scorpion45.spa.umn.edu,anTGCtree_data_238.root
3223252257,16.9843,false,hdfs,50,true,scorpion32.spa.umn.edu,anTGCtree_data_638.root
3543942064,17.6228,false,hdfs,50,true,scorpion38.spa.umn.edu,anTGCtree_data_594.root
2572579779,10.8903,false,hdfs,50,true,scorpion35.spa.umn.edu,anTGCtree_data_214.root
2645603941,15.2742,false,hdfs,50,true,scorpion46.spa.umn.edu,anTGCtree_data_15.root
3057293193,14.2041,false,hdfs,50,true,scorpion41.spa.umn.edu,anTGCtree_data_47.root
2614603552,13.2595,false,hdfs,50,true,scorpion34.spa.umn.edu,anTGCtree_data_735.root
2908058909,13.1206,false,hdfs,50,true,scorpion42.spa.umn.edu,anTGCtree_data_178.root
3327720524,16.4451,false,hdfs,50,true,scorpion2.spa.umn.edu,anTGCtree_data_43.root
2376397317,12.9913,false,hdfs,50,true,scorpion38.spa.umn.edu,anTGCtree_data_244.root
2544417328,13.6717,false,hdfs,50,true,scorpion38.spa.umn.edu,anTGCtree_data_55.root
2161508220,10.6046,false,hdfs,50,true,scorpion38.spa.umn.edu,anTGCtree_data_348.root
2189055889,13.817,false,hdfs,50,true,scorpion4.spa.umn.edu,anTGCtree_data_655.root
3047746132,15.6082,false,hdfs,50,true,scorpion36.spa.umn.edu,anTGCtree_data_54.root
2587847198,12.6771,false,hdfs,50,true,scorpion43.spa.umn.edu,anTGCtree_data_511.root
2797144639,94.6398,false,hdfs,50,true,scorpion4.spa.umn.edu,anTGCtree_data_416.root
2841434976,110.619,false,hdfs,50,true,scorpion44.spa.umn.edu,anTGCtree_data_76.root
2314694952,10.553,false,hdfs,50,true,scorpion8.spa.umn.edu,anTGCtree_data_481.root
3007747295,12.6639,false,hdfs,50,true,scorpion19.spa.umn.edu,anTGCtree_data_156.root
3018283253,13.7064,false,hdfs,50,true,scorpion4.spa.umn.edu,anTGCtree_data_444.root
2847989447,11.7901,false,hdfs,50,true,scorpion29.spa.umn.edu,anTGCtree_data_419.root
2399314883,11.4661,false,hdfs,50,true,scorpion32.spa.umn.edu,anTGCtree_data_760.root
2807274066,12.7838,false,hdfs,50,true,scorpion38.spa.umn.edu,anTGCtree_data_445.root
2158005300,12.8383,false,hdfs,50,true,scorpion32.spa.umn.edu,anTGCtree_data_157.root
2205747603,10.1198,false,hdfs,50,true,scorpion36.spa.umn.edu,anTGCtree_data_480.root
2390209919,12.0452,false,hdfs,50,true,scorpion32.spa.umn.edu,anTGCtree_data_249.root
2004177115,9.70303,false,hdfs,50,true,scorpion30.spa.umn.edu,anTGCtree_data_556.root
2047377152,9.30479,false,hdfs,50,true,scorpion29.spa.umn.edu,anTGCtree_data_343.root
3221517894,17.1272,false,hdfs,50,true,scorpion30.spa.umn.edu,anTGCtree_data_649.root
2191500255,10.6927,false,hdfs,50,true,scorpion25.spa.umn.edu,anTGCtree_data_396.root
1944616054,11.7225,false,hdfs,50,true,scorpion35.spa.umn.edu,anTGCtree_data_773.root
2382816892,11.8362,false,hdfs,50,true,scorpion33.spa.umn.edu,anTGCtree_data_82.root
2496979587,14.0741,false,hdfs,50,true,scorpion36.spa.umn.edu,anTGCtree_data_115.root
2050445273,8.75386,false,hdfs,50,true,scorpion42.spa.umn.edu,anTGCtree_data_201.root
1030324936,5.93999,false,hdfs,50,true,scorpion27.spa.umn.edu,anTGCtree_data_617.root
2494021169,11.5856,false,hdfs,50,true,scorpion28.spa.umn.edu,anTGCtree_data_282.root
2605187156,12.2564,false,hdfs,50,true,scorpion44.spa.umn.edu,anTGCtree_data_696.root
2086217809,10.7755,false,hdfs,50,true,scorpion33.spa.umn.edu,anTGCtree_data_250.root
2890726965,15.9689,false,hdfs,50,true,scorpion36.spa.umn.edu,anTGCtree_data_558.root
2963720143,15.6299,false,hdfs,50,true,scorpion45.spa.umn.edu,anTGCtree_data_531.root
2907172457,12.5668,false,hdfs,50,true,scorpion35.spa.umn.edu,anTGCtree_data_394.root
2926319283,17.4353,false,hdfs,50,true,scorpion46.spa.umn.edu,anTGCtree_data_771.root
1755463898,8.37856,false,hdfs,50,true,scorpion46.spa.umn.edu,anTGCtree_data_817.root
2781102085,13.8956,false,hdfs,50,true,scorpion33.spa.umn.edu,anTGCtree_data_505.root
2697665875,16.6546,false,hdfs,50,true,scorpion31.spa.umn.edu,anTGCtree_data_113.root
2743638947,12.9573,false,hdfs,50,true,scorpion46.spa.umn.edu,anTGCtree_data_35.root
3107969157,20.7572,false,hdfs,50,true,scorpion27.spa.umn.edu,anTGCtree_data_657.root
2296684639,10.4528,false,hdfs,50,true,scorpion4.spa.umn.edu,anTGCtree_data_388.root
2900924807,17.2298,false,hdfs,50,true,scorpion42.spa.umn.edu,anTGCtree_data_538.root
3421037768,19.0713,false,hdfs,50,true,scorpion4.spa.umn.edu,anTGCtree_data_767.root
2309940504,12.8731,false,hdfs,50,true,scorpion19.spa.umn.edu,anTGCtree_data_810.root
3193337997,20.4997,false,hdfs,50,true,scorpion34.spa.umn.edu,anTGCtree_data_109.root
2878018132,14.1741,false,hdfs,50,true,scorpion19.spa.umn.edu,anTGCtree_data_51.root
2000467172,8.9568,false,hdfs,50,true,scorpion33.spa.umn.edu,anTGCtree_data_200.root
2727604904,14.4243,false,hdfs,50,true,scorpion45.spa.umn.edu,anTGCtree_data_614.root
2577073639,13.0944,false,hdfs,50,true,scorpion43.spa.umn.edu,anTGCtree_data_283.root
2420386829,10.5344,false,hdfs,50,true,scorpion42.spa.umn.edu,anTGCtree_data_699.root
2316746509,12.5581,false,hdfs,50,true,scorpion39.spa.umn.edu,anTGCtree_data_802.root
2976723650,15.4327,false,hdfs,50,true,scorpion4.spa.umn.edu,anTGCtree_data_501.root
2474763856,12.8156,false,hdfs,50,true,scorpion40.spa.umn.edu,anTGCtree_data_546.root
2699413870,12.2391,false,hdfs,50,true,scorpion38.spa.umn.edu,anTGCtree_data_398.root
2632354341,13.238,false,hdfs,50,true,scorpion26.spa.umn.edu,anTGCtree_data_775.root
2561035144,10.903,false,hdfs,50,true,scorpion37.spa.umn.edu,anTGCtree_data_341.root
3046376486,15.6422,false,hdfs,50,true,scorpion38.spa.umn.edu,anTGCtree_data_647.root
2637914529,11.2357,false,hdfs,50,true,scorpion29.spa.umn.edu,anTGCtree_data_293.root
2899298504,126.126,false,hdfs,50,true,scorpion43.spa.umn.edu,anTGCtree_data_706.root
2069818897,8.84957,false,hdfs,50,true,scorpion36.spa.umn.edu,anTGCtree_data_191.root
3035830003,16.8356,false,hdfs,50,true,scorpion19.spa.umn.edu,anTGCtree_data_606.root
2343848770,11.4051,false,hdfs,50,true,scorpion46.spa.umn.edu,anTGCtree_data_290.root
3020567937,16.2737,false,hdfs,50,true,scorpion27.spa.umn.edu,anTGCtree_data_705.root
2378955853,10.2849,false,hdfs,50,true,scorpion37.spa.umn.edu,anTGCtree_data_194.root
2210390699,11.5189,false,hdfs,50,true,scorpion34.spa.umn.edu,anTGCtree_data_607.root
2069815109,11.0437,false,hdfs,50,true,scorpion26.spa.umn.edu,anTGCtree_data_807.root
2522761039,10.9443,false,hdfs,50,true,scorpion2.spa.umn.edu,anTGCtree_data_496.root
2440121429,10.4074,false,hdfs,50,true,scorpion34.spa.umn.edu,anTGCtree_data_401.root
2686419992,13.1219,false,hdfs,50,true,scorpion19.spa.umn.edu,anTGCtree_data_541.root
1342711524,8.28542,false,hdfs,50,true,scorpion44.spa.umn.edu,anTGCtree_data_781.root
2503807882,12.213,false,hdfs,50,true,scorpion30.spa.umn.edu,anTGCtree_data_260.root
2883654405,14.0054,false,hdfs,50,true,scorpion34.spa.umn.edu,anTGCtree_data_566.root
2565420259,14.1607,false,hdfs,50,true,scorpion45.spa.umn.edu,anTGCtree_data_489.root
2675904697,11.5642,false,hdfs,50,true,scorpion28.spa.umn.edu,anTGCtree_data_455.root
3068425982,13.4117,false,hdfs,50,true,scorpion25.spa.umn.edu,anTGCtree_data_167.root
2493987336,12.0844,false,hdfs,50,true,scorpion43.spa.umn.edu,anTGCtree_data_409.root
2553715152,13.1847,false,hdfs,50,true,scorpion31.spa.umn.edu,anTGCtree_data_752.root
1767084720,10.5183,false,hdfs,50,true,scorpion40.spa.umn.edu,anTGCtree_data_809.root
2836013269,13.0261,false,hdfs,50,true,scorpion37.spa.umn.edu,anTGCtree_data_403.root
2294293868,12.1278,false,hdfs,50,true,scorpion27.spa.umn.edu,anTGCtree_data_783.root
1861969837,8.99323,false,hdfs,50,true,scorpion30.spa.umn.edu,anTGCtree_data_333.root
3458728473,19.2776,false,hdfs,50,true,scorpion28.spa.umn.edu,anTGCtree_data_640.root
2691850487,13.0378,false,hdfs,50,true,scorpion28.spa.umn.edu,anTGCtree_data_259.root
2799943546,12.7491,false,hdfs,50,true,scorpion8.spa.umn.edu,anTGCtree_data_564.root
2770853250,14.7059,false,hdfs,50,true,scorpion30.spa.umn.edu,anTGCtree_data_503.root
3062984079,17.0958,false,hdfs,50,true,scorpion26.spa.umn.edu,anTGCtree_data_548.root
2914056330,13.0755,false,hdfs,50,true,scorpion39.spa.umn.edu,anTGCtree_data_34.root
3092582754,17.5139,false,hdfs,50,true,scorpion40.spa.umn.edu,anTGCtree_data_645.root
2566504884,11.0112,false,hdfs,50,true,scorpion34.spa.umn.edu,anTGCtree_data_252.root
2277489921,11.1423,false,hdfs,50,true,scorpion31.spa.umn.edu,anTGCtree_data_56.root
2790648541,12.2956,false,hdfs,50,true,scorpion31.spa.umn.edu,anTGCtree_data_164.root
2594766337,12.6495,false,hdfs,50,true,scorpion28.spa.umn.edu,anTGCtree_data_452.root
3049219889,18.7607,false,hdfs,50,true,scorpion32.spa.umn.edu,anTGCtree_data_491.root
2067390317,9.99011,false,hdfs,50,true,scorpion30.spa.umn.edu,anTGCtree_data_408.root
2056620044,11.3478,false,hdfs,50,true,scorpion30.spa.umn.edu,anTGCtree_data_75.root
2352082299,10.3055,false,hdfs,50,true,scorpion8.spa.umn.edu,anTGCtree_data_354.root
2680587794,12.0541,false,hdfs,50,true,scorpion32.spa.umn.edu,anTGCtree_data_571.root
2939856967,14.2417,false,hdfs,50,true,scorpion2.spa.umn.edu,anTGCtree_data_23.root
2187464154,12.1568,false,hdfs,50,true,scorpion8.spa.umn.edu,anTGCtree_data_67.root
2414971259,11.7128,false,hdfs,50,true,scorpion36.spa.umn.edu,anTGCtree_data_274.root
2469643650,12.2835,false,hdfs,50,true,scorpion36.spa.umn.edu,anTGCtree_data_326.root
3079150634,17.1279,false,hdfs,50,true,scorpion8.spa.umn.edu,anTGCtree_data_745.root
2140040420,9.92803,false,hdfs,50,true,scorpion43.spa.umn.edu,anTGCtree_data_186.root
2577319371,11.9,false,hdfs,50,true,scorpion39.spa.umn.edu,anTGCtree_data_438.root
2940927853,13.1858,false,hdfs,50,true,scorpion35.spa.umn.edu,anTGCtree_data_46.root
2463700642,13.1572,false,hdfs,50,true,scorpion25.spa.umn.edu,anTGCtree_data_141.root
3080676618,16.3826,false,hdfs,50,true,scorpion46.spa.umn.edu,anTGCtree_data_601.root
2321456799,10.8009,false,hdfs,50,true,scorpion32.spa.umn.edu,anTGCtree_data_224.root
2670086462,16.8595,false,hdfs,50,true,scorpion19.spa.umn.edu,anTGCtree_data_103.root
2241866990,10.9292,false,hdfs,50,true,scorpion37.spa.umn.edu,anTGCtree_data_63.root
2955008199,14.2281,false,hdfs,50,true,scorpion36.spa.umn.edu,anTGCtree_data_739.root
2317848970,9.53284,false,hdfs,50,true,scorpion19.spa.umn.edu,anTGCtree_data_433.root
1974983725,9.31483,false,hdfs,50,true,scorpion2.spa.umn.edu,anTGCtree_data_181.root
2658787770,13.2312,false,hdfs,50,true,scorpion43.spa.umn.edu,anTGCtree_data_135.root
2978561029,13.0339,false,hdfs,50,true,scorpion36.spa.umn.edu,anTGCtree_data_466.root
3134312563,19.3932,false,hdfs,50,true,scorpion44.spa.umn.edu,anTGCtree_data_729.root
3021474241,17.4918,false,hdfs,50,true,scorpion2.spa.umn.edu,anTGCtree_data_100.root
2741542714,15.2304,false,hdfs,50,true,scorpion33.spa.umn.edu,anTGCtree_data_683.root
2650470143,13.1649,false,hdfs,50,true,scorpion36.spa.umn.edu,anTGCtree_data_305.root
2699725889,12.7041,false,hdfs,50,true,scorpion31.spa.umn.edu,anTGCtree_data_91.root
3343960467,14.6762,false,hdfs,50,true,scorpion38.spa.umn.edu,anTGCtree_data_570.root
2838018068,11.9497,false,hdfs,50,true,scorpion2.spa.umn.edu,anTGCtree_data_355.root
2861352624,13.0543,false,hdfs,50,true,scorpion34.spa.umn.edu,anTGCtree_data_227.root
2128430099,10.4922,false,hdfs,50,true,scorpion27.spa.umn.edu,anTGCtree_data_273.root
2870225577,17.141,false,hdfs,50,true,scorpion45.spa.umn.edu,anTGCtree_data_670.root
2516519804,11.0012,false,hdfs,50,true,scorpion8.spa.umn.edu,anTGCtree_data_329.root
2725209859,12.513,false,hdfs,50,true,scorpion4.spa.umn.edu,anTGCtree_data_468.root
2712419681,12.5974,false,hdfs,50,true,scorpion33.spa.umn.edu,anTGCtree_data_596.root
2327469372,13.7318,false,hdfs,50,true,scorpion39.spa.umn.edu,anTGCtree_data_727.root
2377530343,11.6098,false,hdfs,50,true,scorpion25.spa.umn.edu,anTGCtree_data_216.root
2638534086,12.6168,false,hdfs,50,true,scorpion40.spa.umn.edu,anTGCtree_data_681.root
2524445099,107.429,false,hdfs,50,true,scorpion2.spa.umn.edu,anTGCtree_data_303.root
2805845688,16.4929,false,hdfs,50,true,scorpion30.spa.umn.edu,anTGCtree_data_621.root
3337977027,17.3023,false,hdfs,50,true,scorpion38.spa.umn.edu,anTGCtree_data_786.root
2230213557,10.0217,false,hdfs,50,true,scorpion37.spa.umn.edu,anTGCtree_data_372.root
2610124966,12.8142,false,hdfs,50,true,scorpion36.spa.umn.edu,anTGCtree_data_9.root
2625355308,11.5353,false,hdfs,50,true,scorpion2.spa.umn.edu,anTGCtree_data_527.root
3056200232,18.1008,false,hdfs,50,true,scorpion2.spa.umn.edu,anTGCtree_data_128.root
2815431222,12.2325,false,hdfs,50,true,scorpion31.spa.umn.edu,anTGCtree_data_789.root
2923729949,13.3668,false,hdfs,50,true,scorpion36.spa.umn.edu,anTGCtree_data_373.root
1982564027,9.80394,false,hdfs,50,true,scorpion19.spa.umn.edu,anTGCtree_data_130.root
2074426314,10.2281,false,hdfs,50,true,scorpion36.spa.umn.edu,anTGCtree_data_524.root
2177529475,11.1874,false,hdfs,50,true,scorpion42.spa.umn.edu,anTGCtree_data_83.root
3063942468,15.5774,false,hdfs,50,true,scorpion41.spa.umn.edu,anTGCtree_data_747.root
2436386047,11.9088,false,hdfs,50,true,scorpion44.spa.umn.edu,anTGCtree_data_188.root
2695531383,11.5461,false,hdfs,50,true,scorpion35.spa.umn.edu,anTGCtree_data_44.root
2579325728,16.0643,false,hdfs,50,true,scorpion37.spa.umn.edu,anTGCtree_data_143.root
2950218173,16.496,false,hdfs,50,true,scorpion37.spa.umn.edu,anTGCtree_data_60.root
2761999649,12.3657,false,hdfs,50,true,scorpion39.spa.umn.edu,anTGCtree_data_222.root
2544765624,11.829,false,hdfs,50,true,scorpion30.spa.umn.edu,anTGCtree_data_720.root
2157133184,12.4144,false,hdfs,50,true,scorpion37.spa.umn.edu,anTGCtree_data_677.root
3037014285,17.3932,false,hdfs,50,true,scorpion34.spa.umn.edu,anTGCtree_data_628.root
2119660541,9.94341,false,hdfs,50,true,scorpion26.spa.umn.edu,anTGCtree_data_298.root
2609431546,11.8749,false,hdfs,50,true,scorpion36.spa.umn.edu,anTGCtree_data_350.root
2745865059,12.7267,false,hdfs,50,true,scorpion19.spa.umn.edu,anTGCtree_data_656.root
2778688237,15.254,false,hdfs,50,true,scorpion46.spa.umn.edu,anTGCtree_data_537.root
2706013868,13.1155,false,hdfs,50,true,scorpion40.spa.umn.edu,anTGCtree_data_389.root
2858836859,16.7343,false,hdfs,50,true,scorpion19.spa.umn.edu,anTGCtree_data_766.root
2527554361,14.0939,false,hdfs,50,true,scorpion42.spa.umn.edu,anTGCtree_data_811.root
1974850657,10.3099,false,hdfs,50,true,scorpion35.spa.umn.edu,anTGCtree_data_510.root
2905022571,17.0543,false,hdfs,50,true,scorpion42.spa.umn.edu,anTGCtree_data_108.root
2486215168,73.8277,false,hdfs,50,true,scorpion32.spa.umn.edu,anTGCtree_data_20.root
3023085350,27.3815,false,hdfs,50,true,scorpion4.spa.umn.edu,anTGCtree_data_615.root
2853716439,14.3639,false,hdfs,50,true,scorpion30.spa.umn.edu,anTGCtree_data_284.root
2426848113,11.7226,false,hdfs,50,true,scorpion8.spa.umn.edu,anTGCtree_data_698.root
2512574352,10.2585,false,hdfs,50,true,scorpion34.spa.umn.edu,anTGCtree_data_202.root
2798529954,13.0653,false,hdfs,50,true,scorpion28.spa.umn.edu,anTGCtree_data_616.root
2753680403,11.8834,false,hdfs,50,true,scorpion19.spa.umn.edu,anTGCtree_data_281.root
2209846120,10.7888,false,hdfs,50,true,scorpion4.spa.umn.edu,anTGCtree_data_697.root
2691394103,14.1905,false,hdfs,50,true,scorpion42.spa.umn.edu,anTGCtree_data_251.root
3123065939,18.3597,false,hdfs,50,true,scorpion41.spa.umn.edu,anTGCtree_data_557.root
3228161919,16.83,false,hdfs,50,true,scorpion44.spa.umn.edu,anTGCtree_data_393.root
3455060789,16.3962,false,hdfs,50,true,scorpion32.spa.umn.edu,anTGCtree_data_532.root
2719397302,16.9315,false,hdfs,50,true,scorpion42.spa.umn.edu,anTGCtree_data_772.root
1414614209,7.16077,false,hdfs,50,true,scorpion8.spa.umn.edu,anTGCtree_data_816.root
2694501903,16.6684,false,hdfs,50,true,scorpion40.spa.umn.edu,anTGCtree_data_114.root
2512750875,11.6812,false,hdfs,50,true,scorpion44.spa.umn.edu,anTGCtree_data_504.root
2588499432,12.5663,false,hdfs,50,true,scorpion45.spa.umn.edu,anTGCtree_data_418.root
3274645570,16.4738,false,hdfs,50,true,scorpion39.spa.umn.edu,anTGCtree_data_761.root
2891680911,16.4408,false,hdfs,50,true,scorpion40.spa.umn.edu,anTGCtree_data_48.root
2778334754,13.1706,false,hdfs,50,true,scorpion41.spa.umn.edu,anTGCtree_data_446.root
2389834698,12.7285,false,hdfs,50,true,scorpion33.spa.umn.edu,anTGCtree_data_158.root
2805564807,12.2275,false,hdfs,50,true,scorpion46.spa.umn.edu,anTGCtree_data_25.root
2748137809,16.6162,false,hdfs,50,true,scorpion46.spa.umn.edu,anTGCtree_data_555.root
2113101695,9.87785,false,hdfs,50,true,scorpion35.spa.umn.edu,anTGCtree_data_342.root
2072138080,11.5779,false,hdfs,50,true,scorpion37.spa.umn.edu,anTGCtree_data_65.root
1896926809,8.62948,false,hdfs,50,true,scorpion29.spa.umn.edu,anTGCtree_data_395.root
3215140369,19.5311,false,hdfs,50,true,scorpion36.spa.umn.edu,anTGCtree_data_774.root
293928252,2.11195,false,hdfs,50,true,scorpion46.spa.umn.edu,anTGCtree_data_818.root
2935306989,19.4374,false,hdfs,50,true,scorpion25.spa.umn.edu,anTGCtree_data_116.root
2715488424,11.9502,false,hdfs,50,true,scorpion26.spa.umn.edu,anTGCtree_data_243.root
