Linux 2.6.32-754.35.1.el6.x86_64 (hdfs-nn1.spa.umn.edu) 	02/18/2022 	_x86_64_	(16 CPU)

01:34:36 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:42:56 AM     all      0.11      0.00      0.09      0.06      0.00     99.75
03:43:16 AM     all      0.11      0.00      0.07      0.04      0.00     99.78
03:43:36 AM     all      0.13      0.00      0.14      0.07      0.00     99.66
03:43:56 AM     all      0.11      0.00      0.07      0.03      0.00     99.78
03:44:16 AM     all      0.10      0.00      0.08      0.09      0.00     99.73
03:44:36 AM     all      0.13      0.00      0.14      0.07      0.00     99.66
03:44:56 AM     all      0.10      0.00      0.08      0.05      0.00     99.77
03:45:16 AM     all      9.44      0.00      1.33      0.05      0.00     89.18
03:45:36 AM     all      7.85      0.00      0.28      0.07      0.00     91.81
03:45:56 AM     all      0.11      0.00      0.09      0.05      0.00     99.75
03:46:16 AM     all      0.13      0.00      0.08      0.12      0.00     99.68
03:46:36 AM     all      0.15      0.00      0.13      0.06      0.00     99.67
03:46:56 AM     all      0.10      0.00      0.07      0.05      0.00     99.77
03:47:16 AM     all      0.11      0.00      0.07      0.11      0.00     99.71
03:47:36 AM     all      0.12      0.00      0.13      0.06      0.00     99.69
03:47:56 AM     all      0.11      0.00      0.07      0.04      0.00     99.77
03:48:16 AM     all      0.11      0.00      0.08      0.11      0.00     99.70
03:48:36 AM     all      0.12      0.00      0.13      0.06      0.00     99.70
03:48:56 AM     all      0.09      0.00      0.08      0.03      0.00     99.81
03:49:16 AM     all      0.10      0.00      0.07      0.04      0.00     99.79
03:49:36 AM     all      0.12      0.00      0.13      0.05      0.00     99.71
03:49:56 AM     all      0.11      0.00      0.08      0.06      0.00     99.76
03:50:16 AM     all      0.13      0.34      1.15      0.18      0.00     98.20
03:50:36 AM     all      0.20      0.00      0.17      0.06      0.00     99.57
03:50:56 AM     all      0.11      0.00      0.08      0.04      0.00     99.77
03:51:16 AM     all      0.12      0.00      0.08      0.05      0.00     99.75
03:51:36 AM     all      0.12      0.00      0.13      0.05      0.00     99.70
03:51:56 AM     all      0.14      0.00      0.08      0.06      0.00     99.71
03:52:16 AM     all      0.09      0.00      0.08      0.12      0.00     99.71
03:52:36 AM     all      0.13      0.00      0.12      0.05      0.00     99.70
03:52:56 AM     all      0.10      0.00      0.08      0.03      0.00     99.78
03:53:16 AM     all      0.14      0.00      0.08      0.05      0.00     99.72
03:53:36 AM     all      0.13      0.00      0.13      0.04      0.00     99.71
03:53:56 AM     all      0.11      0.00      0.08      0.07      0.00     99.74
03:54:16 AM     all      0.09      0.00      0.08      0.08      0.00     99.74
03:54:36 AM     all      0.11      0.00      0.13      0.04      0.00     99.72
03:54:56 AM     all      0.16      0.00      0.13      0.08      0.00     99.64
03:55:16 AM     all      0.09      0.00      0.74      0.03      0.00     99.14
03:55:36 AM     all      0.22      0.00      0.21      0.07      0.00     99.51
03:55:56 AM     all      0.11      0.00      0.09      0.06      0.00     99.74
03:56:16 AM     all      0.09      0.00      0.08      0.09      0.00     99.74
03:56:36 AM     all      0.12      0.00      0.13      0.07      0.00     99.68
03:56:56 AM     all      0.10      0.00      0.08      0.05      0.00     99.77
03:57:16 AM     all      0.11      0.00      0.07      0.04      0.00     99.78
03:57:36 AM     all      0.12      0.00      0.13      0.05      0.00     99.69
03:57:56 AM     all      0.11      0.00      0.08      0.07      0.00     99.74
03:58:16 AM     all      0.09      0.00      0.09      0.09      0.00     99.73
03:58:36 AM     all      0.12      0.00      0.13      0.08      0.00     99.68
03:58:56 AM     all      0.10      0.00      0.07      0.04      0.00     99.78
03:59:16 AM     all      0.10      0.00      0.08      0.03      0.00     99.79
03:59:36 AM     all      0.13      0.00      0.13      0.04      0.00     99.70
03:59:56 AM     all      0.09      0.00      0.08      0.04      0.00     99.79
04:00:16 AM     all      9.24      0.00      1.22      0.10      0.00     89.44
04:00:36 AM     all      8.77      0.00      0.44      0.08      0.00     90.71
04:00:56 AM     all      0.10      0.00      0.07      0.05      0.00     99.78
04:01:16 AM     all      0.11      0.00      0.09      0.06      0.00     99.74
04:01:36 AM     all      0.13      0.00      0.13      0.08      0.00     99.66
04:01:56 AM     all      0.10      0.00      0.08      0.07      0.00     99.76
04:02:16 AM     all      0.11      0.00      0.08      0.11      0.00     99.70
04:02:36 AM     all      0.13      0.00      0.12      0.08      0.00     99.68
04:02:56 AM     all      0.13      0.00      0.10      0.07      0.00     99.70
04:03:16 AM     all      0.53      0.00      0.30      0.05      0.00     99.12
04:03:36 AM     all      0.12      0.00      0.14      0.07      0.00     99.67
04:03:56 AM     all      0.11      0.00      0.09      0.04      0.00     99.76
04:04:16 AM     all      0.10      0.00      0.09      0.15      0.00     99.67
04:04:36 AM     all      0.13      0.00      0.13      0.06      0.00     99.69
04:04:56 AM     all      0.13      0.00      0.08      0.08      0.00     99.72
04:05:16 AM     all      0.11      0.00      0.85      0.05      0.00     98.99
04:05:36 AM     all      0.21      0.00      0.18      0.07      0.00     99.54
04:05:56 AM     all      0.11      0.00      0.07      0.05      0.00     99.76
04:06:16 AM     all      0.10      0.00      0.09      0.10      0.00     99.71
04:06:36 AM     all      1.77      0.00      0.25      0.11      0.00     97.87
04:06:56 AM     all      0.96      0.00      0.30      0.11      0.00     98.63
04:07:16 AM     all      0.11      0.00      0.07      0.06      0.00     99.76
04:07:36 AM     all      0.11      0.00      0.14      0.03      0.00     99.72
04:07:56 AM     all      0.11      0.00      0.09      0.04      0.00     99.76
04:08:16 AM     all      0.15      0.00      0.09      0.11      0.00     99.65
04:08:36 AM     all      0.12      0.00      0.14      0.08      0.00     99.67
04:08:56 AM     all      0.13      0.00      0.09      0.05      0.00     99.73
04:09:16 AM     all      0.09      0.00      0.08      0.03      0.00     99.81
04:09:36 AM     all      0.12      0.00      0.14      0.04      0.00     99.70
04:09:56 AM     all      0.11      0.00      0.08      0.03      0.00     99.78
04:10:16 AM     all      0.12      0.00      0.70      0.12      0.00     99.06
04:10:36 AM     all      0.23      0.00      0.22      0.09      0.00     99.46
04:10:56 AM     all      0.14      0.00      0.11      0.06      0.00     99.69
04:11:16 AM     all      0.11      0.00      0.08      0.08      0.00     99.73
04:11:36 AM     all      0.13      0.00      0.13      0.07      0.00     99.67
04:11:56 AM     all      0.13      0.00      0.08      0.07      0.00     99.72
04:12:16 AM     all      0.13      0.00      0.08      0.12      0.00     99.67
04:12:36 AM     all      0.13      0.00      0.13      0.04      0.00     99.69
04:12:56 AM     all      0.12      0.00      0.09      0.06      0.00     99.74
04:13:16 AM     all      0.10      0.00      0.08      0.03      0.00     99.79
04:13:36 AM     all      0.12      0.00      0.14      0.07      0.00     99.68
04:13:56 AM     all      0.12      0.00      0.09      0.04      0.00     99.75
04:14:16 AM     all      0.10      0.00      0.08      0.10      0.00     99.72
04:14:36 AM     all      0.11      0.00      0.14      0.05      0.00     99.70
04:14:56 AM     all      0.13      0.00      0.09      0.04      0.00     99.74
04:15:16 AM     all      9.30      0.00      1.18      0.06      0.00     89.46
04:15:36 AM     all      8.34      0.00      0.31      0.08      0.00     91.27
04:15:56 AM     all      0.11      0.00      0.09      0.07      0.00     99.74
04:16:16 AM     all      0.12      0.00      0.08      0.11      0.00     99.68
04:16:36 AM     all      0.12      0.00      0.14      0.06      0.00     99.68
04:16:56 AM     all      0.10      0.00      0.08      0.04      0.00     99.78
04:17:16 AM     all      0.12      0.00      0.08      0.06      0.00     99.75
04:17:36 AM     all      0.11      0.00      0.13      0.04      0.00     99.73
04:17:56 AM     all      0.11      0.00      0.08      0.04      0.00     99.77
04:18:16 AM     all      0.12      0.00      0.08      0.10      0.00     99.71
04:18:36 AM     all      0.12      0.00      0.13      0.07      0.00     99.68
04:18:56 AM     all      0.12      0.00      0.08      0.05      0.00     99.75
04:19:16 AM     all      0.10      0.00      0.08      0.04      0.00     99.77
04:19:36 AM     all      0.12      0.00      0.14      0.05      0.00     99.69
04:19:56 AM     all      0.10      0.00      0.07      0.03      0.00     99.80
04:20:16 AM     all      0.12      0.00      0.74      0.13      0.00     99.00
04:20:36 AM     all      0.19      0.00      0.20      0.05      0.00     99.57
04:20:56 AM     all      0.10      0.00      0.07      0.06      0.00     99.77
04:21:16 AM     all      0.15      0.00      0.11      0.06      0.00     99.68
04:21:36 AM     all      0.12      0.00      0.12      0.05      0.00     99.71
04:21:56 AM     all      0.12      0.00      0.07      0.07      0.00     99.75
04:22:16 AM     all      0.10      0.00      0.08      0.09      0.00     99.72
04:22:36 AM     all      0.11      0.00      0.12      0.07      0.00     99.70
04:22:56 AM     all      0.11      0.00      0.09      0.06      0.00     99.74
04:23:16 AM     all      0.14      0.00      0.09      0.06      0.00     99.71
04:23:36 AM     all      0.13      0.00      0.17      0.17      0.00     99.53
04:23:56 AM     all      0.10      0.00      0.07      0.03      0.00     99.80
04:24:16 AM     all      0.11      0.00      0.08      0.10      0.00     99.71
04:24:36 AM     all      0.12      0.00      0.13      0.05      0.00     99.70
04:24:56 AM     all      0.12      0.00      0.08      0.04      0.00     99.76
04:25:16 AM     all      0.11      0.00      0.57      0.06      0.00     99.26
04:25:36 AM     all      0.23      0.00      0.20      0.05      0.00     99.52
04:25:56 AM     all      0.11      0.00      0.09      0.10      0.00     99.71
04:26:16 AM     all      0.10      0.00      0.07      0.10      0.00     99.73
04:26:36 AM     all      0.13      0.00      0.14      0.07      0.00     99.67
04:26:56 AM     all      0.13      0.00      0.08      0.08      0.00     99.72
04:27:16 AM     all      0.10      0.00      0.07      0.05      0.00     99.77
04:27:36 AM     all      0.12      0.00      0.14      0.03      0.00     99.71
04:27:56 AM     all      0.11      0.00      0.08      0.04      0.00     99.77
04:28:16 AM     all      0.09      0.00      0.08      0.11      0.00     99.72
04:28:36 AM     all      0.12      0.00      0.14      0.06      0.00     99.67
04:28:56 AM     all      0.11      0.00      0.08      0.04      0.00     99.77
04:29:16 AM     all      0.11      0.00      0.08      0.04      0.00     99.78
04:29:36 AM     all      0.12      0.00      0.13      0.04      0.00     99.71
04:29:56 AM     all      0.19      0.00      0.07      0.02      0.00     99.72
04:30:16 AM     all      8.96      0.00      1.30      0.11      0.00     89.63
04:30:36 AM     all      8.82      0.00      0.41      0.20      0.00     90.57
04:30:56 AM     all      0.10      0.00      0.08      0.05      0.00     99.77
04:31:16 AM     all      0.11      0.00      0.07      0.06      0.00     99.77
04:31:36 AM     all      0.13      0.00      0.13      0.09      0.00     99.65
04:31:56 AM     all      0.09      0.00      0.07      0.05      0.00     99.78
04:32:16 AM     all      0.13      0.00      0.08      0.05      0.00     99.75
04:32:36 AM     all      0.13      0.00      0.13      0.12      0.00     99.63
04:32:56 AM     all      0.12      0.00      0.08      0.06      0.00     99.74
04:33:16 AM     all      0.11      0.00      0.07      0.04      0.00     99.78
04:33:36 AM     all      0.12      0.00      0.14      0.07      0.00     99.67
04:33:56 AM     all      0.10      0.00      0.07      0.03      0.00     99.80
04:34:16 AM     all      0.11      0.00      0.08      0.07      0.00     99.74
04:34:36 AM     all      0.12      0.00      0.14      0.10      0.00     99.63
04:34:56 AM     all      0.11      0.00      0.08      0.08      0.00     99.74
04:35:16 AM     all      0.12      0.00      0.51      0.06      0.00     99.32
04:35:36 AM     all      0.20      0.00      0.18      0.06      0.00     99.56
04:35:56 AM     all      0.10      0.00      0.08      0.05      0.00     99.77
04:36:16 AM     all      0.09      0.18      0.12      0.05      0.00     99.55
04:36:36 AM     all      0.12      0.26      0.20      0.14      0.00     99.28
04:36:56 AM     all      0.10      0.00      0.08      0.06      0.00     99.76
04:37:16 AM     all      0.11      0.01      0.08      0.11      0.00     99.69
04:37:36 AM     all      0.11      0.00      0.13      0.05      0.00     99.70
04:37:56 AM     all      0.12      0.00      0.08      0.07      0.00     99.73
